country,date,total_cases,new_cases,total_deaths,new_deaths,total_recovered,new_recovered,active_cases,critical_cases
South Korea,2023-01-28,13271,257,341,3,4281,192,8649,239
South Korea,2023-01-29,13809,538,352,11,4576,295,8881,169
South Korea,2023-01-30,14277,468,365,13,4865,289,9047,307
South Korea,2023-01-31,15035,758,386,21,5431,566,9218,79
South Korea,2023-02-01,15388,353,402,16,5698,267,9288,220
South Korea,2023-02-02,16189,801,412,10,6095,397,9682,469
South Korea,2023-02-03,16199,10,412,0,6102,7,9685,295
South Korea,2023-02-04,16999,800,448,36,6265,163,10286,343
South Korea,2023-02-05,17086,87,449,1,6328,63,10309,174
South Korea,2023-02-06,17824,738,467,18,6348,20,11009,26
South Korea,2023-02-07,18236,412,479,12,6621,273,11136,386
South Korea,2023-02-08,19040,804,489,10,7167,546,11384,10
South Korea,2023-02-09,19603,563,491,2,7360,193,11752,384
South Korea,2023-02-10,19983,380,501,10,7428,68,12054,404
South Korea,2023-02-11,20680,697,506,5,7943,515,12231,365
South Korea,2023-02-12,21461,781,536,30,8114,171,12811,258
South Korea,2023-02-13,21840,379,537,1,8119,5,13184,563
South Korea,2023-02-14,22301,461,542,5,8398,279,13361,143
South Korea,2023-02-15,22887,586,570,28,8817,419,13500,606
South Korea,2023-02-16,23332,445,591,21,9072,255,13669,87
South Korea,2023-02-17,23724,392,594,3,9205,133,13925,100
South Korea,2023-02-18,24394,670,597,3,9581,376,14216,11
South Korea,2023-02-19,24579,185,605,8,9709,128,14265,139
South Korea,2023-02-20,24743,164,607,2,9803,94,14333,254
South Korea,2023-02-21,25538,795,625,18,9920,117,14993,622
South Korea,2023-02-22,25971,433,633,8,9971,51,15367,406
South Korea,2023-02-23,26597,626,662,29,10408,437,15527,680
South Korea,2023-02-24,27410,813,678,16,10639,231,16093,523
South Korea,2023-02-25,28210,800,705,27,10973,334,16532,690
South Korea,2023-02-26,29166,956,718,13,11409,436,17039,449
South Korea,2023-02-27,29354,188,718,0,11458,49,17178,713
South Korea,2023-02-28,29863,509,727,9,11856,398,17280,207
South Korea,2023-03-01,30386,523,731,4,12145,289,17510,184
South Korea,2023-03-02,31146,760,758,27,12579,434,17809,607
South Korea,2023-03-03,31291,145,764,6,12581,2,17946,853
South Korea,2023-03-04,31966,675,781,17,13004,423,18181,734
South Korea,2023-03-05,32669,703,790,9,13029,25,18850,669
South Korea,2023-03-06,32909,240,792,2,13141,112,18976,512
South Korea,2023-03-07,33342,433,807,15,13402,261,19133,852
South Korea,2023-03-08,33995,653,812,5,13486,84,19697,619
South Korea,2023-03-09,34793,798,814,2,13907,421,20072,436
South Korea,2023-03-10,35199,406,815,1,13948,41,20436,376
South Korea,2023-03-11,35285,86,817,2,13986,38,20482,400
South Korea,2023-03-12,36233,948,845,28,14165,179,21223,237
South Korea,2023-03-13,36320,87,845,0,14211,46,21264,137
South Korea,2023-03-14,36745,425,860,15,14493,282,21392,1010
South Korea,2023-03-15,37239,494,874,14,14637,144,21728,669
South Korea,2023-03-16,37684,445,892,18,14643,6,22149,1079
South Korea,2023-03-17,38261,577,909,17,14771,128,22581,49
South Korea,2023-03-18,38579,318,910,1,15023,252,22646,387
South Korea,2023-03-19,39408,829,934,24,15145,122,23329,396
South Korea,2023-03-20,39946,538,938,4,15314,169,23694,177
South Korea,2023-03-21,40920,974,958,20,16013,699,23949,1066
South Korea,2023-03-22,41574,654,980,22,16401,388,24193,59
South Korea,2023-03-23,41880,306,987,7,16517,116,24376,370
South Korea,2023-03-24,42147,267,992,5,16702,185,24453,962
South Korea,2023-03-25,42784,637,1022,30,16841,139,24921,182
South Korea,2023-03-26,43221,437,1033,11,17027,186,25161,936
South Korea,2023-03-27,43660,439,1045,12,17250,223,25365,209
South Korea,2023-03-28,44649,989,1074,29,17521,271,26054,889
South Korea,2023-03-29,45296,647,1098,24,17723,202,26475,1202
South Korea,2023-03-30,45880,584,1106,8,17797,74,26977,679
South Korea,2023-03-31,46619,739,1128,22,18308,511,27183,1324
China,2023-01-01,944,944,0,0,233,233,711,17
China,2023-01-02,1400,456,19,19,255,22,1126,11
China,2023-01-03,1621,221,28,9,415,160,1178,46
China,2023-01-04,2024,403,47,19,453,38,1524,47
China,2023-01-05,2524,500,62,15,654,201,1808,48
China,2023-01-06,2936,412,80,18,898,244,1958,21
China,2023-01-07,3478,542,81,1,1058,160,2339,71
China,2023-01-08,4220,742,116,35,1466,408,2638,65
China,2023-01-09,4942,722,116,0,1519,53,3307,84
China,2023-01-10,5390,448,137,21,1655,136,3598,78
China,2023-01-11,5684,294,139,2,1657,2,3888,3
China,2023-01-12,6122,438,157,18,1959,302,4006,7
China,2023-01-13,6882,760,163,6,2471,512,4248,200
China,2023-01-14,6910,28,163,0,2487,16,4260,43
China,2023-01-15,7133,223,171,8,2599,112,4363,91
China,2023-01-16,7462,329,175,4,2766,167,4521,7
China,2023-01-17,8134,672,189,14,3164,398,4781,127
China,2023-01-18,9001,867,220,31,3688,524,5093,242
China,2023-01-19,9636,635,230,10,4108,420,5298,5
China,2023-01-20,9779,143,235,5,4185,77,5359,84
China,2023-01-21,10523,744,251,16,4265,80,6007,177
China,2023-01-22,10998,475,263,12,4291,26,6444,148
China,2023-01-23,11423,425,273,10,4465,174,6685,30
China,2023-01-24,12352,929,281,8,4857,392,7214,27
China,2023-01-25,12957,605,284,3,4894,37,7779,312
China,2023-01-26,13289,332,286,2,5101,207,7902,136
China,2023-01-27,13447,158,288,2,5226,125,7933,30
China,2023-01-28,13751,304,293,5,5266,40,8192,0
China,2023-01-29,14626,875,309,16,5607,341,8710,106
China,2023-01-30,14768,142,312,3,5715,108,8741,121
China,2023-01-31,14775,7,312,0,5715,0,8748,432
China,2023-02-01,14942,167,319,7,5813,98,8810,52
China,2023-02-02,15407,465,329,10,6139,326,8939,103
China,2023-02-03,16088,681,339,10,6509,370,9240,237
China,2023-02-04,16235,147,341,2,6554,45,9340,348
China,2023-02-05,16558,323,350,9,6768,214,9440,429
China,2023-02-06,17097,539,363,13,6841,73,9893,281
China,2023-02-07,17242,145,365,2,6878,37,9999,68
China,2023-02-08,17517,275,374,9,7010,132,10133,62
China,2023-02-09,17886,369,383,9,7154,144,10349,384
China,2023-02-10,18318,432,392,9,7478,324,10448,146
China,2023-02-11,19181,863,408,16,7594,116,11179,546
China,2023-02-12,19349,168,414,6,7683,89,11252,439
China,2023-02-13,19884,535,436,22,8025,342,11423,175
China,2023-02-14,20428,544,459,23,8326,301,11643,85
China,2023-02-15,20807,379,471,12,8542,216,11794,489
China,2023-02-16,20998,191,479,8,8590,48,11929,490
China,2023-02-17,21666,668,493,14,8706,116,12467,30
China,2023-02-18,22081,415,493,0,9026,320,12562,139
China,2023-02-19,22374,293,493,0,9145,119,12736,290
China,2023-02-20,23265,891,511,18,9567,422,13187,395
China,2023-02-21,24158,893,534,23,9777,210,13847,510
China,2023-02-22,24801,643,547,13,10236,459,14018,524
China,2023-02-23,25642,841,558,11,10491,255,14593,628
China,2023-02-24,25790,148,561,3,10564,73,14665,485
China,2023-02-25,26552,762,586,25,11121,557,14845,531
China,2023-02-26,27462,910,611,25,11507,386,15344,74
China,2023-02-27,28028,566,618,7,11703,196,15707,134
China,2023-02-28,28096,68,618,0,11735,32,15743,152
China,2023-03-01,29007,911,640,22,12070,335,16297,494
China,2023-03-02,29721,714,658,18,12454,384,16609,325
China,2023-03-03,30614,893,662,4,12622,168,17330,172
China,2023-03-04,30626,12,662,0,12627,5,17337,521
China,2023-03-05,31422,796,663,1,12750,123,18009,478
China,2023-03-06,31701,279,663,0,12765,15,18273,38
China,2023-03-07,32151,450,665,2,12947,182,18539,62
China,2023-03-08,32375,224,667,2,13023,76,18685,411
China,2023-03-09,32934,559,688,21,13112,89,19134,938
China,2023-03-10,33153,219,689,1,13239,127,19225,168
China,2023-03-11,33980,827,695,6,13536,297,19749,774
China,2023-03-12,34209,229,698,3,13622,86,19889,129
China,2023-03-13,35029,820,720,22,13683,61,20626,182
China,2023-03-14,35474,445,722,2,13878,195,20874,258
China,2023-03-15,35709,235,723,1,14006,128,20980,791
China,2023-03-16,36471,762,724,1,14327,321,21420,257
China,2023-03-17,36974,503,744,20,14403,76,21827,1062
China,2023-03-18,37427,453,765,21,14749,346,21913,840
China,2023-03-19,37819,392,770,5,15004,255,22045,434
China,2023-03-20,37851,32,770,0,15028,24,22053,15
China,2023-03-21,38084,233,774,4,15043,15,22267,47
China,2023-03-22,38742,658,798,24,15260,217,22684,754
China,2023-03-23,39186,444,811,13,15286,26,23089,911
China,2023-03-24,39382,196,815,4,15403,117,23164,303
China,2023-03-25,39963,581,829,14,15685,282,23449,501
China,2023-03-26,40392,429,836,7,15944,259,23612,705
China,2023-03-27,40676,284,836,0,16015,71,23825,1072
China,2023-03-28,40931,255,842,6,16214,199,23875,353
China,2023-03-29,41705,774,860,18,16760,546,24085,1189
China,2023-03-30,42574,869,895,35,16867,107,24812,447
China,2023-03-31,42980,406,899,4,16885,18,25196,585
Thailand,2023-01-01,133,133,1,1,40,40,92,1
Thailand,2023-01-02,225,92,3,2,72,32,150,3
Thailand,2023-01-03,913,688,31,28,481,409,401,9
Thailand,2023-01-04,1790,877,40,9,683,202,1067,21
Thailand,2023-01-05,2708,918,67,27,1199,516,1442,54
Thailand,2023-01-06,2939,231,68,1,1339,140,1532,20
Thailand,2023-01-07,3080,141,72,4,1365,26,1643,65
Thailand,2023-01-08,3963,883,105,33,1882,517,1976,46
Thailand,2023-01-09,4933,970,140,35,1986,104,2807,47
Thailand,2023-01-10,5445,512,161,21,2121,135,3163,2
Thailand,2023-01-11,6089,644,185,24,2490,369,3414,122
Thailand,2023-01-12,6123,34,185,0,2512,22,3426,22
Thailand,2023-01-13,6330,207,190,5,2642,130,3498,79
Thailand,2023-01-14,7150,820,213,23,2992,350,3945,173
Thailand,2023-01-15,7914,764,231,18,3275,283,4408,210
Thailand,2023-01-16,8563,649,236,5,3757,482,4570,122
Thailand,2023-01-17,8586,23,236,0,3764,7,4586,158
Thailand,2023-01-18,8945,359,247,11,3901,137,4797,210
Thailand,2023-01-19,9221,276,247,0,4010,109,4964,107
Thailand,2023-01-20,10203,982,264,17,4486,476,5453,41
Thailand,2023-01-21,10980,777,287,23,4691,205,6002,147
Thailand,2023-01-22,11303,323,295,8,4737,46,6271,251
Thailand,2023-01-23,11759,456,297,2,4742,5,6720,161
Thailand,2023-01-24,11827,68,299,2,4775,33,6753,65
Thailand,2023-01-25,12646,819,302,3,5136,361,7208,52
Thailand,2023-01-26,13118,472,306,4,5162,26,7650,164
Thailand,2023-01-27,13804,686,315,9,5681,519,7808,108
Thailand,2023-01-28,14074,270,324,9,5807,126,7943,296
Thailand,2023-01-29,14779,705,345,21,6212,405,8222,102
Thailand,2023-01-30,15258,479,363,18,6243,31,8652,225
Thailand,2023-01-31,16160,902,391,28,6527,284,9242,17
Thailand,2023-02-01,16199,39,391,0,6543,16,9265,58
Thailand,2023-02-02,16200,1,391,0,6543,0,9266,361
Thailand,2023-02-03,16509,309,396,5,6598,55,9515,312
Thailand,2023-02-04,16608,99,396,0,6629,31,9583,104
Thailand,2023-02-05,17501,893,397,1,6989,360,10115,223
Thailand,2023-02-06,17725,224,399,2,7019,30,10307,223
Thailand,2023-02-07,18141,416,410,11,7255,236,10476,78
Thailand,2023-02-08,18924,783,417,7,7585,330,10922,446
Thailand,2023-02-09,19776,852,450,33,8088,503,11238,18
Thailand,2023-02-10,20287,511,460,10,8243,155,11584,69
Thailand,2023-02-11,20482,195,462,2,8269,26,11751,496
Thailand,2023-02-12,20505,23,462,0,8277,8,11766,490
Thailand,2023-02-13,21425,920,504,42,8667,390,12254,611
Thailand,2023-02-14,21852,427,518,14,8916,249,12418,231
Thailand,2023-02-15,22603,751,544,26,8961,45,13098,484
Thailand,2023-02-16,23066,463,562,18,9220,259,13284,319
Thailand,2023-02-17,23252,186,569,7,9353,133,13330,431
Thailand,2023-02-18,23914,662,578,9,9769,416,13567,335
Thailand,2023-02-19,24714,800,613,35,10267,498,13834,510
Thailand,2023-02-20,25286,572,628,15,10615,348,14043,383
Thailand,2023-02-21,25760,474,631,3,10697,82,14432,428
Thailand,2023-02-22,25994,234,634,3,10753,56,14607,476
Thailand,2023-02-23,26258,264,635,1,10801,48,14822,183
Thailand,2023-02-24,26920,662,666,31,11091,290,15163,704
Thailand,2023-02-25,27219,299,677,11,11227,136,15315,568
Thailand,2023-02-26,28200,981,725,48,11538,311,15937,93
Thailand,2023-02-27,28581,381,733,8,11815,277,16033,244
Thailand,2023-02-28,29297,716,742,9,12066,251,16489,203
Thailand,2023-03-01,29330,33,742,0,12079,13,16509,51
Thailand,2023-03-02,30082,752,766,24,12406,327,16910,725
Thailand,2023-03-03,30879,797,804,38,12472,66,17603,170
Thailand,2023-03-04,30916,37,804,0,12491,19,17621,753
Thailand,2023-03-05,31242,326,808,4,12540,49,17894,740
Thailand,2023-03-06,31792,550,829,21,12709,169,18254,381
Thailand,2023-03-07,32129,337,841,12,12869,160,18419,47
Thailand,2023-03-08,32723,594,868,27,13200,331,18655,725
Thailand,2023-03-09,33051,328,882,14,13368,168,18801,211
Thailand,2023-03-10,33711,660,909,27,13621,253,19181,902
Thailand,2023-03-11,34648,937,937,28,13733,112,19978,331
Thailand,2023-03-12,34654,6,937,0,13733,0,19984,671
Thailand,2023-03-13,35595,941,944,7,14153,420,20498,25
Thailand,2023-03-14,36136,541,966,22,14279,126,20891,581
Thailand,2023-03-15,36321,185,974,8,14347,68,21000,421
Thailand,2023-03-16,37218,897,997,23,14396,49,21825,524
Thailand,2023-03-17,37219,1,997,0,14396,0,21826,583
Thailand,2023-03-18,37567,348,1005,8,14570,174,21992,932
Thailand,2023-03-19,38383,816,1029,24,15146,576,22208,45
Thailand,2023-03-20,38812,429,1044,15,15185,39,22583,770
Thailand,2023-03-21,39622,810,1055,11,15679,494,22888,450
Thailand,2023-03-22,39679,57,1055,0,15715,36,22909,170
Thailand,2023-03-23,40364,685,1072,17,15825,110,23467,232
Thailand,2023-03-24,41149,785,1079,7,16235,410,23835,278
Thailand,2023-03-25,41377,228,1080,1,16359,124,23938,76
Thailand,2023-03-26,41576,199,1082,2,16422,63,24072,593
Thailand,2023-03-27,42142,566,1089,7,16604,182,24449,904
Thailand,2023-03-28,42226,84,1090,1,16615,11,24521,472
Thailand,2023-03-29,42350,124,1092,2,16641,26,24617,112
Thailand,2023-03-30,42906,556,1104,12,16716,75,25086,1230
Thailand,2023-03-31,43181,275,1106,2,16734,18,25341,614
Egypt,2023-01-01,956,956,1,1,543,543,412,5
Egypt,2023-01-02,1263,307,8,7,783,240,472,8
Egypt,2023-01-03,1679,416,14,6,783,0,882,3
Egypt,2023-01-04,1742,63,15,1,830,47,897,5
Egypt,2023-01-05,1786,44,16,1,864,34,906,1
Egypt,2023-01-06,1889,103,19,3,877,13,993,12
Egypt,2023-01-07,1965,76,20,1,936,59,1009,41
Egypt,2023-01-08,2273,308,29,9,1171,235,1073,35
Egypt,2023-01-09,2939,666,37,8,1341,170,1561,71
Egypt,2023-01-10,2952,13,37,0,1349,8,1566,26
Egypt,2023-01-11,3035,83,40,3,1406,57,1589,30
Egypt,2023-01-12,3238,203,46,6,1521,115,1671,56
Egypt,2023-01-13,3287,49,47,1,1540,19,1700,22
Egypt,2023-01-14,3899,612,66,19,1912,372,1921,47
Egypt,2023-01-15,4333,434,68,2,1985,73,2280,43
Egypt,2023-01-16,4351,18,68,0,1989,4,2294,108
Egypt,2023-01-17,4868,517,83,15,2000,11,2785,2
Egypt,2023-01-18,5051,183,90,7,2055,55,2906,67
Egypt,2023-01-19,6026,975,133,43,2535,480,3358,130
Egypt,2023-01-20,6904,878,158,25,3156,621,3590,59
Egypt,2023-01-21,7678,774,171,13,3522,366,3985,121
Egypt,2023-01-22,8311,633,201,30,3995,473,4115,46
Egypt,2023-01-23,8952,641,224,23,4074,79,4654,179
Egypt,2023-01-24,9408,456,236,12,4293,219,4879,64
Egypt,2023-01-25,9451,43,236,0,4321,28,4894,42
Egypt,2023-01-26,9878,427,246,10,4532,211,5100,34
Egypt,2023-01-27,10715,837,280,34,4822,290,5613,224
Egypt,2023-01-28,11483,768,317,37,4952,130,6214,127
Egypt,2023-01-29,12064,581,342,25,5073,121,6649,204
Egypt,2023-01-30,12193,129,344,2,5168,95,6681,216
Egypt,2023-01-31,12783,590,368,24,5219,51,7196,277
Egypt,2023-02-01,13762,979,399,31,5690,471,7673,48
Egypt,2023-02-02,14323,561,402,3,5740,50,8181,32
Egypt,2023-02-03,14643,320,407,5,5760,20,8476,381
Egypt,2023-02-04,15326,683,412,5,6184,424,8730,368
Egypt,2023-02-05,15706,380,418,6,6437,253,8851,274
Egypt,2023-02-06,16177,471,423,5,6792,355,8962,309
Egypt,2023-02-07,16483,306,427,4,6856,64,9200,429
Egypt,2023-02-08,17090,607,434,7,6936,80,9720,99
Egypt,2023-02-09,17703,613,451,17,7382,446,9870,183
Egypt,2023-02-10,18551,848,471,20,8014,632,10066,291
Egypt,2023-02-11,18714,163,478,7,8071,57,10165,138
Egypt,2023-02-12,19375,661,498,20,8290,219,10587,148
Egypt,2023-02-13,19732,357,513,15,8372,82,10847,19
Egypt,2023-02-14,20062,330,520,7,8477,105,11065,479
Egypt,2023-02-15,20524,462,539,19,8592,115,11393,31
Egypt,2023-02-16,21453,929,569,30,8695,103,12189,374
Egypt,2023-02-17,21870,417,577,8,8829,134,12464,328
Egypt,2023-02-18,22125,255,579,2,9031,202,12515,446
Egypt,2023-02-19,23079,954,617,38,9604,573,12858,222
Egypt,2023-02-20,23664,585,637,20,9762,158,13265,299
Egypt,2023-02-21,24146,482,644,7,9942,180,13560,364
Egypt,2023-02-22,25108,962,674,30,10526,584,13908,431
Egypt,2023-02-23,25333,225,680,6,10555,29,14098,454
Egypt,2023-02-24,25582,249,684,4,10588,33,14310,468
Egypt,2023-02-25,26557,975,695,11,11115,527,14747,633
Egypt,2023-02-26,27303,746,716,21,11206,91,15381,43
Egypt,2023-02-27,28153,850,726,10,11474,268,15953,688
Egypt,2023-02-28,28911,758,728,2,11933,459,16250,390
Egypt,2023-03-01,29776,865,751,23,12166,233,16859,222
Egypt,2023-03-02,29965,189,759,8,12208,42,16998,728
Egypt,2023-03-03,30864,899,779,20,12551,343,17534,383
Egypt,2023-03-04,31707,843,783,4,12877,326,18047,221
Egypt,2023-03-05,31781,74,783,0,12935,58,18063,213
Egypt,2023-03-06,32494,713,793,10,13136,201,18565,293
Egypt,2023-03-07,33081,587,812,19,13439,303,18830,821
Egypt,2023-03-08,33653,572,830,18,13869,430,18954,506
Egypt,2023-03-09,33810,157,834,4,13908,39,19068,710
Egypt,2023-03-10,34196,386,843,9,14135,227,19218,8
Egypt,2023-03-11,34716,520,846,3,14343,208,19527,456
Egypt,2023-03-12,34917,201,852,6,14366,23,19699,765
Egypt,2023-03-13,35161,244,863,11,14424,58,19874,794
Egypt,2023-03-14,35316,155,863,0,14489,65,19964,918
Egypt,2023-03-15,36115,799,881,18,15026,537,20208,580
Egypt,2023-03-16,36547,432,893,12,15278,252,20376,946
Egypt,2023-03-17,37187,640,905,12,15399,121,20883,891
Egypt,2023-03-18,37241,54,906,1,15403,4,20932,105
Egypt,2023-03-19,37970,729,934,28,15842,439,21194,286
Egypt,2023-03-20,38710,740,966,32,16269,427,21475,996
Egypt,2023-03-21,38853,143,970,4,16278,9,21605,363
Egypt,2023-03-22,39660,807,1005,35,16302,24,22353,356
Egypt,2023-03-23,40501,841,1029,24,16774,472,22698,273
Egypt,2023-03-24,41303,802,1050,21,17371,597,22882,279
Egypt,2023-03-25,41412,109,1052,2,17386,15,22974,741
Egypt,2023-03-26,41833,421,1058,6,17616,230,23159,929
Egypt,2023-03-27,42673,840,1069,11,18287,671,23317,362
Egypt,2023-03-28,42918,245,1079,10,18452,165,23387,265
Egypt,2023-03-29,43909,991,1096,17,18470,18,24343,970
Egypt,2023-03-30,44549,640,1097,1,18563,93,24889,971
Egypt,2023-03-31,45415,866,1114,17,18894,331,25407,975
